date,type,description,detailUrl,pdfUrl,xlsUrl
"Jan 23, 2014",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9722483,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/5ad57f25-0748-4457-90ee-3754ad01bfbe.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/70d641a9-4385-42b3-a0a6-13e80849b4ca.xls
"Jan 22, 2014",Form 3,Initial Statement of Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9720696,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/4df0ea7d-4676-4492-b459-1110f7d94ca6.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2866b532-2a79-4984-8745-30e8543820d5.xls
"Jan 10, 2014",Form 3,Initial Statement of Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9704067,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/e0180c2d-3ae6-4728-ba08-b14e695fefa2.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ddd23a4d-b1eb-432e-82a7-7dcb2f756608.xls
"Jan 03, 2014",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9690648,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d0f4e51b-a7b0-40a7-a596-655bf7126a47.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/44b1f00e-0514-4d92-bc22-0375ba48072c.xls
"Jan 03, 2014",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9690674,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2929c328-19c8-41a4-8bbe-3908c68cec19.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/19dfdc6b-0446-4c85-a08d-35c557f72077.xls
"Jan 03, 2014",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9690693,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1039129d-22e5-4b83-a879-a661ad7c9b7b.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/608d341c-0be5-4586-9f16-f74bbe2e692f.xls
"Jan 03, 2014",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9690723,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/eb1c2efd-d499-4664-a70c-a5d031dd94c4.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/207db67b-5631-42ed-8e48-1d00a6c1a259.xls
"Jan 03, 2014",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9690739,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/e3bbb345-38c7-451c-8819-2cdd8f4b1c9a.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b619a68d-e5a8-4919-9954-61f53b8717a7.xls
"Jan 03, 2014",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9690775,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0ef07fc9-3f2f-4dfc-8e5f-47adc4b3a065.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/da25246d-ef57-4be6-8107-6fe419941300.xls
"Jan 03, 2014",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9690800,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/68f95070-5b81-4f7f-8963-395027dbee85.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/02f219d9-c4d1-418e-8438-0844bcfd4693.xls
"Dec 09, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9651705,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a34a8e2a-13c4-4bba-a7c8-97dbf0a1528b.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/8315a3a2-fd14-487a-b307-2d66dfc28aba.xls
"Dec 05, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9647274,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0cc32940-dd6e-4d2e-a63e-25eb826348bb.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/76797d60-7d86-42dc-8625-961298dbdc02.xls
"Nov 26, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9633475,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/5661ac0d-553b-479d-bf4f-6321d22894c4.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1c57b8e0-861b-4a31-99e8-6ff7332df512.xls
"Nov 05, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9589372,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/8e837971-3a5d-4fed-9d91-5a39d32edcf3.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f81bf4fd-9ed2-448f-b8ad-a0700f3a768b.xls
"Nov 04, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9586667,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/09d7fb57-a899-4cf7-9f7c-2b4253c190a7.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/7a5b0d42-dbb4-4778-83bc-60e60f2d8c8c.xls
"Oct 23, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9565608,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/96348104-ff28-42fa-920a-d58e4a322678.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b7265384-5fcf-4aa6-98c5-e97580cc0604.xls
"Oct 21, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9562179,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f88bd026-60fb-47b3-8660-ce3225fe1fca.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/06e84554-ae99-4050-8f60-d3d40c361e4a.xls
"Oct 21, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9562227,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/cb578888-1b87-4137-ae12-b100927d8851.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2757c333-4a5f-4d2d-9ae9-e47c8ad6556f.xls
"Oct 18, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9560626,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f4c5aed3-190f-4758-813a-9b3d44e4918f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/904b37b2-f835-441b-a649-674ec0406a66.xls
"Oct 18, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9560917,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1c92fbb0-7809-4355-b417-07d56bbcb185.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/c6f54f80-8c49-4f03-ab36-72235e69cb76.xls
"Oct 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9535159,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/9df42837-04b5-4bbd-a18c-d3fa5e1447f1.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/51a1c2ea-3a28-4bd2-94bd-1771ceacfb47.xls
"Oct 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9535182,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/e11374ec-8a08-45bb-8c4a-2b72dffba483.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f7d4dad4-9131-4f20-bfe1-b0ba338e8de4.xls
"Oct 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9535209,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/16c8bc84-0a9d-4139-b9b5-ac1a19c3a0d7.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d4277f31-7bea-46cc-86af-d766ba277e73.xls
"Oct 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9535233,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/44728f5d-39c1-4698-9c95-8e5d8674346e.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/8842856a-d70f-437c-921b-a97653348ac6.xls
"Oct 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9535241,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a8270930-ec16-4cd3-b1cf-f40d6e1b6882.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/48c7487b-16f4-46cd-8e62-50ac89b62ce6.xls
"Oct 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9535250,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/5e7ca46c-ef78-43b6-aeb2-5f4e492d777d.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/aa791237-b5a3-4fcd-8195-f512ffb2ba28.xls
"Oct 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9535262,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/6a1c2d73-a84c-4353-bf32-84d24e12228f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/9884edaf-196d-40ec-919f-741da396a1d7.xls
"Sep 04, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9493172,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/50a73579-7afc-4c75-88a2-bcac4e248abc.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/3a3dad96-9916-4ee0-b6a2-12f5cedadb1e.xls
"Aug 02, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9431201,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2ba9adce-31bf-4538-b950-28102913473e.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/609f5e68-ab9b-4f93-a3d6-d0667b90fbf8.xls
"Aug 02, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9431325,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/e1a7558e-b5a6-4d3b-bca1-1a6311c7d3f8.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2bce51d1-2bf6-4fc1-84c8-50246c0df631.xls
"Aug 01, 2013",Form 3,Initial Statement of Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9428526,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0901ae06-3b23-4f04-b2d7-2f72630a95c0.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/081be294-10b1-4f39-b41e-6f512f3e519f.xls
"Jul 31, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9425501,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/09cf77f9-cb00-4bd6-9417-f38729969217.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d50c9bdb-d36b-429a-8617-c83551b8602a.xls
"Jul 02, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9383551,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/51ad6614-a9cd-44b9-8554-b3d6225e9685.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/6ed3d991-64f4-437a-a9d3-f48303e0e8a8.xls
"Jul 02, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9383645,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/57221024-122c-4364-a27b-4a0796b51545.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/dd960ffe-64ca-4397-8724-0c2e5e69baa1.xls
"Jul 02, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9383683,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/34aa5f5b-4490-4e77-bd8c-c49c2824b9f2.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/6eab1801-08dc-45d5-b782-927ba06eaff1.xls
"Jul 02, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9383751,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/670696d6-f439-4db8-af0e-a1b45e8879fd.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f229a119-83b6-4fa0-9eff-cde4a58be49c.xls
"Jul 02, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9383833,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/adc52c56-4398-41e4-ab49-84dca57d038f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ec05e0c7-befb-4ff8-b1e2-20336f2889a0.xls
"Jul 02, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9383970,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1367bcec-3281-49bb-a8cc-dadc47a08db6.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0766e28e-6c57-4109-85ec-151a88d126c2.xls
"Jul 02, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9383997,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/46aaf09d-f9fe-4462-b896-ff5bbe07f0c7.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/8227223b-4d5c-497b-9347-41dd49ada279.xls
"Jun 07, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9343090,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a1e97d11-810b-4c69-938d-4bc71b8c6b95.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/68cb5a75-c9d1-436c-840c-b54191d4ab2d.xls
"Jun 04, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9335950,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/799311ed-33f1-4e02-815e-699ca165d7d5.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/abf7ab64-abba-4bc2-a67d-89093c68320e.xls
"May 31, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9330682,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/3105529b-6492-4b8c-b752-21b2a9e2a941.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/38456fdd-4c32-4b60-b449-3d1b972ef3fb.xls
"May 24, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9319143,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/dbd8d700-eae3-417e-823b-5cb3f42d75ed.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ec8f4db3-4058-4052-b39e-1120aa2c8ec4.xls
"May 23, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9315945,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f3b58700-9b59-4cd3-98ed-c515bae35f6c.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/32278fe4-15f2-4384-9ce5-c7806ccbed5a.xls
"May 09, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9282625,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/df3a4869-d848-42c8-97d7-26fd19490413.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/12d6a36c-3f4f-4424-a20d-cc7fec1bdae7.xls
"May 08, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9277507,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/07c07fdf-c06c-442c-a5d5-dffad0f8fc2f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/3eb8d5bc-20b2-4ed0-880b-5f62aab8c4f4.xls
"May 08, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9277600,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/63a4078a-d63a-4520-89e0-b8524cbdd0fc.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2c37fc4c-c60e-4897-bc73-f16b89ef804a.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9258614,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/98daa589-b02b-4db5-856d-3b7e0c33e157.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/845427f4-d181-40b1-9749-0db7bf928285.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9258657,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a271e0f3-3ffd-4fd0-8aaf-422d92df496a.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/79da44d6-a9b4-4c3a-86ef-8fd092ddfe70.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9258944,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/3e1d4d03-333a-4385-a7e0-ee47670be9d8.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/8923d547-0a75-4a7e-b145-4cd43d585a7d.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9258965,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b2ac5867-ae0a-4575-9a3c-53ef445ef30d.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d64c520b-22d7-4aac-a5c5-cfa6a58766ae.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9259004,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a48a475b-a47c-4d1e-8680-e715260db4e9.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/02229c2d-0005-4e96-a723-b2c0f2b24e85.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9259032,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/6c07b3fa-1474-4c06-b9df-ae818a22eea5.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/04bee303-a392-41ff-93ec-0e7ac7117f6a.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9259064,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a05dfdc9-8950-45d9-8c48-157f244009e3.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/01ee4f20-353d-4be1-8355-8b643900c972.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9259096,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a0a0dae7-39d8-48c7-b192-1e9acdf5511b.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1892f300-61b0-46d9-86d4-1520e3d16d08.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9259149,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2e4595d0-f3d8-4168-8712-9e4dcd8a1986.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ec86ed26-ef1b-45d6-9f2f-046b8e9a626e.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9259180,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/c84887cd-978d-4fd7-8146-6610be7269f7.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/3cf87e42-64f0-4608-8e1f-fc08e1c9c22c.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9259316,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/413dfd48-4ba8-4993-8dfe-f6427d98040a.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/025d43c9-4eff-41ca-9151-12f9d338dc9a.xls
"May 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9259522,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0ace7b07-7490-429e-ba7e-4df9b4240386.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/22315918-6c79-496c-8e6c-821ab9674b8e.xls
"Apr 23, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9235984,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/79916b98-5155-48db-b16a-7da747687e8c.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/064b590c-44a7-4c76-8337-764278c08f05.xls
"Apr 22, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9233786,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b4396ce9-bb6a-4f23-8ba4-f9c2e2683189.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/fff4b2ab-e9a3-4df4-b0a1-5c2ee9287225.xls
"Apr 19, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9232371,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/7a3094c4-27b3-4adc-a936-d4b1f27337cd.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/c8fbfd48-3eef-41c3-aec0-92ea21e7e563.xls
"Apr 19, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9232394,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/78a318d9-42c0-43b4-8a31-832c5a09e0c6.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/9916c442-6ab2-4324-9c8d-ac5af17796fe.xls
"Apr 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9197240,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/178a9754-e130-4658-8474-9a185312ff0e.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b693a54a-59b6-43ba-8baa-96c9bfdc3d5a.xls
"Apr 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9197308,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0e28e9c5-38f9-486f-b97c-08b57c7d37aa.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/abc4abfc-33d6-491c-b1fc-490a4d6b18d9.xls
"Apr 01, 2013",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=9197349,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/857ee65a-86a6-43ae-8da3-0895be92a8ea.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/c79fecc3-be6e-4b4b-9029-e61a269cd387.xls
